date,strategy,return,long_count,short_count,market_ret,cum_return
2023-10-19,long_short,-0.0024695666506886482,30,30,-0.017061297,1.0248117352774844
2023-10-20,long_short,-0.0019219167297706008,30,30,-0.006514602,1.0228421324585892
2023-10-23,long_short,0.005805533844977617,30,30,-0.01451926,1.0287802770766468
2023-10-24,long_short,-0.0003478335856925696,30,30,0.007176497,1.0284224327439815
2023-10-25,long_short,0.0004084666434209794,30,30,0.0041186316,1.0288425090031033
2023-10-26,long_short,0.0019006000366061926,30,30,0.001990018,1.0307979271133767
2023-10-27,long_short,-0.003674200037494302,30,30,0.017416809,1.0270105693309277
2023-10-30,long_short,0.0016424494097009301,30,30,0.006051102,1.0286973822342818
2023-10-31,long_short,-0.0012571000261232257,30,30,-0.0033187426,1.0274042067282023
2023-11-01,long_short,-0.0004116501659154892,30,30,-0.0045926557,1.0269812756160404
2023-11-02,long_short,0.005913867149502039,30,30,-0.006917955,1.03305470644506
2023-11-03,long_short,-0.0045842332765460014,30,30,0.009126763,1.028318942683282
2023-11-06,long_short,-0.007528567221015692,30,30,0.015986416,1.0205771743986471
2023-11-07,long_short,0.0029761167243123055,30,30,-0.0017709192,1.0236145311958262
2023-11-08,long_short,-0.0019297334365546703,30,30,-0.0021008472,1.0216392280088342
2023-11-09,long_short,0.0015987500082701445,30,30,0.0018552666,1.0232725737330626
2023-11-10,long_short,0.0017351502319797873,30,30,-0.0054067303,1.0250481053767542
2023-11-13,long_short,-0.000991583219729364,30,30,0.0006700897,1.0240316848760471
2023-11-14,long_short,-0.0006053500692360103,30,30,0.0016778474,1.0234117872247075
2023-11-15,long_short,-0.0026981665287166834,30,30,0.0070146644,1.0206504517953237
2023-11-16,long_short,0.004800816997885704,30,30,-0.010381856,1.0255504078332023
2023-11-17,long_short,0.0010225833393633366,30,30,0.0007744162,1.0265991185939298
2023-11-20,long_short,-0.0006799499387852848,30,30,0.0020808263,1.025901082586085
2023-11-21,long_short,0.00115121656563133,30,30,-0.00077004783,1.0270821169070572
2023-11-22,long_short,0.00494884978979826,30,30,-0.011508968,1.0321649920254183
2023-11-23,long_short,0.0013105999678373337,30,30,0.0066707185,1.0335177474307697
2023-11-24,long_short,0.0038286829367280006,30,30,-0.0074865804,1.0374747591951636
2023-11-27,long_short,0.005633284337818623,30,30,-0.00584144,1.0433191495070198
2023-11-28,long_short,0.004758499562740326,30,30,0.002316479,1.0482837832237477
2023-11-29,long_short,0.001899366732686758,30,30,-0.008309767,1.050274858568018
2023-11-30,long_short,0.0029263333417475224,30,30,0.000998009,1.0533483129046448
2023-12-01,long_short,0.0011560498969629407,30,30,-0.0016245538,1.0545660361132443
2023-12-04,long_short,-0.004164883401244879,30,30,-0.005516955,1.0501738915339196
2023-12-05,long_short,0.0028926332015544176,30,30,-0.018594395,1.0532116593999763
2023-12-06,long_short,0.0007724666502326727,30,30,0.002364937,1.054025230282499
2023-12-07,long_short,0.002044966910034418,30,30,-0.0022381586,1.056180677000768
2023-12-08,long_short,-0.0013070498825982213,30,30,0.003347419,1.0548001961708917
2023-12-11,long_short,-0.0012094170087948442,30,30,0.0066847666,1.0535245028727624
2023-12-12,long_short,-0.0013292499352246523,30,30,0.00118625,1.0521241054955612
2023-12-13,long_short,0.0015315004857257009,30,30,-0.015329537,1.0537354340741716
2023-12-14,long_short,-0.001996600069105625,30,30,-0.004091448,1.05163154583368
2023-12-15,long_short,0.0017187499906867743,30,30,-0.0033784697,1.0534390375432876
2023-12-18,long_short,0.0024804503191262484,30,30,-0.006702677,1.0560520407401417
2023-12-19,long_short,0.0015502000460401177,30,30,0.00040618898,1.057689132662318
2023-12-20,long_short,-0.0005798332276754081,30,30,-0.011767955,1.0570758493586492
2023-12-21,long_short,-0.002171166706830263,30,30,0.009139609,1.0547807614679272
2023-12-22,long_short,0.0012727832654491067,30,30,0.0012456492,1.0561232687698412
2023-12-25,long_short,-0.0008094330551102757,30,30,0.0039055548,1.0552684076858279
2023-12-26,long_short,0.0036713331937789917,30,30,-0.0072125155,1.059142649619311
2023-12-27,long_short,0.001284200232475996,30,30,0.0038563537,1.0605028008561774
2023-12-28,long_short,-0.0018866502214223146,30,30,0.023415707,1.058502003012123
2023-12-29,long_short,0.0022777162957936525,30,30,0.0052733445,1.0609129702735138
2024-01-02,long_short,0.0038781161420047283,30,30,-0.008933628,1.0650273139887938
2024-01-03,long_short,-0.004330000374466181,30,30,-0.0020648688,1.0604157453204057
2024-01-04,long_short,0.0019615665078163147,30,30,-0.010198531,1.0624958213307871
2024-01-05,long_short,0.0032149164471775293,30,30,-0.007923878,1.0659116566218407
2024-01-08,long_short,-0.0011713833082467318,30,30,-0.014701006,1.0646630654992082
2024-01-09,long_short,-0.001176516874693334,30,30,0.0035394572,1.0634104714367858
2024-01-10,long_short,-0.005163400433957577,30,30,-0.0033221738,1.057919657347094
2024-01-11,long_short,-0.0006422002334147692,30,30,0.0068432586,1.0572402610962115
2024-01-12,long_short,-0.0031357828993350267,30,30,-0.003330448,1.0539249851649777
2024-01-15,long_short,0.0038451163563877344,30,30,-0.0009768475,1.057977449363841
2024-01-16,long_short,0.00010326672054361552,30,30,0.004859988,1.058086703225446
2024-01-17,long_short,-0.0007194498903118074,30,30,-0.021944502,1.0573254628628699
2024-01-18,long_short,-0.003591666929423809,30,30,0.0107869245,1.0535279019642676
2024-01-19,long_short,0.003250633366405964,30,30,-0.0052528568,1.056952534914832
2024-01-22,long_short,-0.005028516656020656,30,30,-0.025773356,1.0516376314883897
2024-01-23,long_short,0.0011993999360129237,30,30,0.009796028,1.0528989655963057
2024-01-24,long_short,-0.0025250830221921206,30,30,0.014974449,1.0502403082941947
2024-01-25,long_short,-0.0040927669033408165,30,30,0.023780711,1.0459419195198538
2024-01-26,long_short,-0.0026531664188951254,30,30,-0.0048607597,1.043166861542869
2024-01-29,long_short,0.001530833308158132,30,30,-0.013251587,1.0447637761204855
2024-01-30,long_short,-0.00027986697386950254,30,30,-0.020475067,1.0444713812440543
2024-01-31,long_short,-0.0010183332487940788,30,30,-0.01597047,1.0434077613091197
2024-02-01,long_short,-0.009167899377644062,30,30,0.0016231555,1.0338419039435849
2024-02-02,long_short,0.010408550500869751,30,30,-0.01661332,1.044602699610697
2024-02-05,long_short,0.0005972663639113307,30,30,-0.005877402,1.0452266056668256
2024-02-06,long_short,-0.005492016763115923,30,30,0.04547518,1.0394862036272485
2024-02-07,long_short,-0.003512716619297862,30,30,0.01325826,1.0358347831642363
2024-02-08,long_short,-0.0036831002216786146,30,30,0.011502631,1.0320196998447417
2024-02-19,long_short,0.0030144238844513893,29,30,0.014078545,1.035130644677178
